customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity
6594,11095,14-07-2024,0,1,0,413,5,1027.49,4
7903,11096,19-03-2024,0,1,4,820,4,382.86,2
7037,11097,16-08-2024,1,0,0,488,3,395.64,4
2209,11098,15-07-2024,1,1,5,736,7,1191.68,2
5092,11099,05-07-2024,1,0,0,496,5,481.4,3
8997,11100,04-08-2024,1,1,3,205,0,336.58,2
3590,11101,05-12-2024,0,0,3,750,4,368.93,3
9748,11102,08-11-2024,0,0,5,337,3,1234.73,3
1579,11103,05-04-2024,1,1,3,744,1,566.91,2
3976,11104,28-03-2024,0,0,4,250,0,970.56,3
4151,11105,27-12-2024,1,1,3,389,4,239.17,2
6556,11106,23-08-2024,0,0,4,162,2,958.46,3
2584,11107,08-01-2024,1,0,3,454,0,663.91,2
3062,11108,12-07-2024,1,1,1,384,4,409.9,4
6958,11109,13-02-2024,1,1,0,491,2,986.29,2
3561,11110,11-01-2024,0,1,3,494,5,1592.53,4
8910,11111,08-03-2024,2,0,5,618,5,384.67,2
8830,11112,02-04-2024,1,0,3,561,2,1014.27,3
3724,11113,30-01-2024,1,1,2,465,5,1340.66,2
6038,11114,31-10-2024,1,0,3,750,1,395.28,3
3995,11115,08-06-2024,1,0,5,703,1,369.45,2
4103,11116,20-07-2024,1,0,3,769,0,683.39,2
7032,11117,11-11-2024,0,0,1,307,6,725.45,4
3637,11118,01-11-2024,0,1,5,355,1,744.11,4
2343,11119,26-10-2024,2,1,4,554,5,1777.51,3
3331,11120,12-03-2024,1,0,2,13,4,248.17,3
9364,11121,28-09-2024,1,1,4,851,1,406.38,4
3333,11122,29-12-2024,1,1,2,177,4,410.65,4
4274,11123,03-01-2024,0,0,3,337,4,342.73,3
6658,11124,12-11-2024,1,1,1,295,6,976.92,4
1910,11125,11-11-2024,0,1,2,122,5,1532.48,4
3415,11126,03-11-2024,0,0,4,762,4,85.19,1
2571,11127,24-05-2024,1,1,5,669,0,499.33,4
9318,11128,13-03-2024,1,1,5,3,5,1566.16,1
9393,11129,24-09-2024,1,0,4,670,0,491.78,2
7800,11130,15-08-2024,0,1,5,365,6,1271.84,3
3223,11131,22-09-2024,1,0,1,461,3,341.15,1
6547,11132,03-04-2024,1,0,2,159,3,1281.71,1
6959,11133,05-03-2024,1,1,3,175,1,129.53,3
8823,11134,25-11-2024,0,0,2,468,6,1116.83,4
2405,11135,07-07-2024,0,0,1,313,3,1088.97,1
7625,11136,06-11-2024,1,0,4,698,2,701.88,3
2746,11137,04-12-2024,0,1,2,743,2,1789.59,1
6117,11138,16-06-2024,1,0,4,338,2,1181.68,2
8912,11139,06-04-2024,0,1,0,665,7,738.51,2
1558,11140,22-11-2024,1,1,1,533,0,384.14,3
2332,11141,17-09-2024,1,1,4,297,6,398.07,2
8317,11142,31-08-2024,1,1,1,103,0,377.28,2
1168,11143,15-12-2024,1,1,4,198,5,668.2,4
7165,11144,30-03-2024,0,0,4,892,1,410.77,3
5510,11145,11-05-2024,1,1,1,177,3,660.93,3
4119,11146,15-01-2024,1,0,2,723,5,588.88,1
8763,11147,21-05-2024,1,1,3,339,4,81.74,3
8639,11148,11-06-2024,1,1,2,844,4,292.09,4
3933,11149,14-06-2024,0,0,0,234,4,269.55,4
1039,11150,25-02-2024,0,1,3,231,6,511.34,2
2153,11151,22-10-2024,1,1,0,442,5,717.65,3
1966,11152,27-06-2024,1,1,2,297,7,795.47,4
9839,11153,09-06-2024,0,0,0,134,6,503.33,4
6371,11154,11-11-2024,1,1,1,526,6,1258.42,3
7089,11155,26-06-2024,0,1,2,431,5,1671.65,2
3077,11156,21-11-2024,0,1,4,10,7,247.36,3
8655,11157,22-03-2024,2,0,2,510,1,429.83,2
7503,11158,06-11-2024,1,0,5,596,6,1204.24,1
7768,11159,26-12-2024,0,1,2,23,0,661.68,4
5213,11160,30-09-2024,1,1,5,463,5,544.04,1
7283,11161,21-11-2024,2,1,4,358,5,534.64,3
5895,11162,27-09-2024,1,1,3,100,1,603.41,3
4460,11163,07-08-2024,1,1,2,748,2,878.66,3
6349,11164,05-10-2024,2,1,2,614,2,593.53,2
3918,11165,16-12-2024,0,1,0,261,6,529.8,4
9574,11166,08-08-2024,1,0,1,372,4,229.18,3
7451,11167,07-09-2024,0,1,3,802,3,1412.11,3
7650,11168,29-01-2024,0,1,3,801,2,1524.56,3
7449,11169,16-12-2024,0,1,1,62,5,966.62,1
5034,11170,10-10-2024,0,0,5,248,7,170.98,4
9554,11171,28-02-2024,1,0,3,610,4,162.25,3
2870,11172,15-04-2024,1,0,0,221,5,808.53,2
6117,11173,23-03-2024,0,1,5,420,0,207.25,3
1624,11174,26-04-2024,1,1,3,372,4,176.56,3
3651,11175,19-11-2024,1,1,5,668,3,577.89,3
6170,11176,18-06-2024,0,1,0,233,3,1390.21,2
5405,11177,02-06-2024,1,1,0,470,5,580.47,4
9469,11178,11-10-2024,0,0,4,66,7,1026.27,4
6522,11179,15-05-2024,0,0,1,168,3,472.2,3
4702,11180,19-11-2024,1,1,5,10,2,1255.31,1
4840,11181,02-10-2024,2,1,0,754,7,376.51,3
6503,11182,03-04-2024,0,0,5,867,7,745.7,1
8119,11183,18-08-2024,0,1,1,802,7,374.93,1
3488,11184,25-06-2024,1,1,1,702,6,1444.94,1
6260,11185,05-05-2024,1,0,4,656,0,472.59,2
6171,11186,26-11-2024,2,0,4,500,3,726.8,1
1084,11187,25-05-2024,1,1,0,346,3,1370.81,1
9214,11188,12-02-2024,1,0,3,411,6,938.87,1
6127,11189,29-05-2024,1,0,0,178,6,1138.17,1
3178,11190,07-07-2024,0,1,0,180,7,372.19,3
6701,11191,16-02-2024,1,1,4,81,7,1195.38,2
7099,11192,28-09-2024,0,1,3,288,6,871.62,1
9236,11193,24-03-2024,1,1,4,685,0,541.11,2
1306,11194,03-02-2024,0,1,4,125,1,629.29,4
4723,11195,15-07-2024,0,1,3,219,3,880.03,2
2621,11196,28-02-2024,2,0,5,122,5,800.42,4
6169,11197,12-10-2024,2,0,0,555,6,347.43,1
5513,11198,25-01-2024,1,1,2,504,0,192.04,4
5274,11199,01-06-2024,1,1,5,736,5,1769.4,3
9837,11200,19-01-2024,2,0,4,563,5,1641.31,2
5784,11201,19-05-2024,0,1,5,436,4,199.29,4
4698,11202,06-12-2024,1,1,2,826,1,136.41,2
1605,11203,25-08-2024,0,0,3,572,7,1093.63,2
3606,11204,14-07-2024,1,0,5,132,1,162.94,3
9074,11205,27-02-2024,0,1,1,251,1,174.47,1
5064,11206,24-04-2024,1,1,0,292,0,721.75,1
9192,11207,18-05-2024,0,0,2,374,2,1610.87,1
5793,11208,30-07-2024,1,1,2,12,5,1335.05,3
5931,11209,16-03-2024,1,0,1,386,4,321.82,4
4868,11210,30-12-2024,0,1,2,218,7,1062.64,2
6008,11211,25-08-2024,2,1,5,509,4,360.72,4
1600,11212,23-04-2024,0,0,0,708,7,734.28,1
1517,11213,11-02-2024,1,1,0,511,1,744.14,2
5281,11214,05-08-2024,1,1,0,333,4,276.06,3
6380,11215,12-06-2024,0,0,3,393,2,1805.82,2
5957,11216,02-09-2024,1,0,0,61,3,790.69,1
4861,11217,05-08-2024,1,1,5,28,6,1099.1,4
3645,11218,21-08-2024,1,1,2,277,3,504.28,2
7380,11219,31-10-2024,1,1,3,465,5,794.67,3
6441,11220,10-07-2024,1,0,5,724,3,846.31,4
1424,11221,21-09-2024,0,1,3,393,6,564.91,3
5070,11222,11-05-2024,0,0,1,619,7,1007.12,1
7397,11223,10-12-2024,2,0,1,597,2,1304.94,4
8056,11224,28-05-2024,1,1,5,607,3,961.79,3
3581,11225,05-09-2024,0,1,5,162,0,241.03,4
9323,11226,30-12-2024,0,0,5,538,4,427.11,3
6864,11227,07-05-2024,1,0,2,894,4,203.09,1
4938,11228,07-02-2024,1,0,3,572,7,777.16,2
6643,11229,25-03-2024,0,1,5,837,0,784.34,1
8842,11230,29-03-2024,1,1,4,749,2,1513.09,4
3041,11231,21-01-2024,2,1,2,671,4,335.13,2
2353,11232,17-07-2024,1,0,1,335,7,381.16,4
4963,11233,11-04-2024,1,0,2,306,6,542.02,2
1755,11234,05-02-2024,0,1,0,858,7,973.75,2
8519,11235,19-02-2024,0,0,4,505,0,492.89,2
9733,11236,09-04-2024,0,0,2,340,6,888.97,4
6449,11237,14-05-2024,1,0,5,468,7,1018,3
9817,11238,21-12-2024,0,1,2,300,7,372.07,2
1618,11239,13-09-2024,1,1,2,672,4,473.6,1
6692,11240,17-09-2024,1,0,1,474,3,1048.97,1
4985,11241,09-09-2024,1,0,2,392,7,339,2
3496,11242,20-10-2024,0,1,0,81,1,393.23,1
3805,11243,26-04-2024,1,1,3,440,4,485.4,2
5906,11244,06-02-2024,1,1,1,773,4,204.69,2
6774,11245,04-07-2024,1,0,1,676,2,1186.67,4
2475,11246,01-01-2024,2,1,5,411,4,281.99,4
6530,11247,20-03-2024,0,1,1,380,3,1041.03,1
9337,11248,01-10-2024,1,1,1,12,4,186.67,1
1093,11249,02-07-2024,1,1,5,684,5,1612.56,3
8904,11250,09-09-2024,2,1,3,711,6,1138.22,2
6468,11251,05-07-2024,0,0,1,613,4,166.87,3
4079,11252,17-07-2024,0,0,1,209,2,1575.59,4
7612,11253,19-04-2024,0,1,5,534,4,288.14,3
6559,11254,20-03-2024,1,1,0,557,7,713.85,2
7917,11255,04-04-2024,0,0,1,337,7,178.27,1
1731,11256,18-10-2024,0,1,0,823,4,376.7,3
1530,11257,23-12-2024,2,1,1,674,7,335.84,2
6777,11258,30-01-2024,1,0,5,284,5,1024.18,4
3732,11259,15-07-2024,0,0,5,597,1,485.05,3
3144,11260,20-06-2024,1,1,4,104,0,988.02,3
4791,11261,24-07-2024,0,0,2,725,2,1507.98,3
7526,11262,26-03-2024,1,1,3,141,7,1000.44,2
2617,11263,03-01-2024,0,1,1,350,6,1024.19,2
9757,11264,15-03-2024,1,1,4,804,4,85.83,1
4786,11265,07-03-2024,0,0,4,239,0,969.22,2
2355,11266,20-01-2024,1,1,1,405,2,1758.86,3
1640,11267,10-05-2024,0,1,5,25,1,478.74,2
8714,11268,06-09-2024,0,0,4,113,3,1467.08,1
2018,11269,18-12-2024,2,0,1,487,5,538.74,3
4770,11270,27-08-2024,1,1,5,670,0,977.45,4
7017,11271,04-03-2024,1,0,3,682,3,393.37,3
5617,11272,12-05-2024,2,1,2,693,0,285.75,2
3362,11273,20-04-2024,0,0,0,581,1,119.32,3
1971,11274,18-03-2024,1,0,1,868,7,715.88,2
7401,11275,27-12-2024,2,0,1,618,4,210.99,2
5412,11276,27-08-2024,1,1,0,715,5,268.47,4
1432,11277,24-06-2024,0,0,3,281,3,1428.76,1
2630,11278,08-06-2024,1,1,2,288,2,981.33,2
6063,11279,26-04-2024,0,1,4,869,0,389.47,2
2515,11280,01-06-2024,0,0,1,182,1,271.07,3
4522,11281,19-08-2024,1,1,0,18,0,588.31,4
2120,11282,04-12-2024,0,1,3,388,5,266.97,4
8171,11283,30-06-2024,0,0,4,83,1,349.95,1
6673,11284,08-03-2024,0,1,5,220,4,253.51,3
8054,11285,15-12-2024,0,1,0,683,5,517.91,2
1472,11286,24-04-2024,1,0,3,441,0,192.93,3
4379,11287,31-01-2024,1,1,0,239,3,1109.42,3
3408,11288,17-07-2024,1,1,2,215,2,957.93,4
6603,11289,15-10-2024,1,1,3,152,1,118.44,3
8392,11290,04-04-2024,0,1,4,467,2,992.08,1
3047,11291,11-04-2024,0,1,2,317,0,210.03,3
7926,11292,15-04-2024,2,1,5,508,3,669.06,2
6223,11293,21-10-2024,1,1,5,10,2,1910.32,4
8415,11294,15-12-2024,0,0,1,558,0,772.02,3
1731,11295,05-11-2024,2,1,5,521,4,449.82,4
9917,11296,23-03-2024,1,1,0,836,4,309.57,2
4911,11297,05-11-2024,1,1,4,399,2,1096.58,3
3520,11298,23-04-2024,0,1,4,221,0,736.14,4
2644,11299,12-11-2024,1,0,4,187,2,1444.16,3
9863,11300,27-12-2024,0,1,2,348,6,1655.76,1
8949,11301,19-09-2024,1,0,2,706,6,1912.25,1
2180,11302,14-12-2024,1,1,0,67,3,1496.9,3
5003,11303,21-02-2024,1,1,1,656,7,800.99,4
7601,11304,27-08-2024,0,1,2,415,4,186.29,3
6316,11305,19-01-2024,0,1,4,611,1,297.78,1
2701,11306,26-08-2024,1,0,5,559,0,226.88,1
4243,11307,04-05-2024,2,1,2,838,5,414.12,1
4312,11308,20-12-2024,0,0,3,846,4,353.16,4
3598,11309,29-06-2024,0,1,3,267,6,1991.56,1
9645,11310,05-10-2024,1,1,0,468,1,544.25,3
2826,11311,20-04-2024,1,0,0,268,7,415.67,4
7358,11312,28-01-2024,2,0,5,659,7,200.61,2
9205,11313,27-09-2024,1,1,4,681,5,1450.17,1
8152,11314,21-03-2024,0,1,2,254,4,186.43,1
8194,11315,20-09-2024,1,0,4,183,0,210.22,3
2429,11316,18-06-2024,1,0,0,8,2,1319.16,3
2199,11317,20-12-2024,0,0,1,857,4,168.52,4
8045,11318,08-05-2024,1,1,4,37,5,535.5,2
7719,11319,26-05-2024,0,1,0,219,6,396.09,3
7676,11320,27-09-2024,0,0,2,667,7,434.18,3
4766,11321,13-10-2024,1,1,5,148,2,533.17,2
5710,11322,15-02-2024,0,1,5,469,7,978.72,4
1138,11323,27-09-2024,1,1,4,383,3,892.91,2
3618,11324,28-06-2024,0,1,2,688,3,997.52,1
5754,11325,26-12-2024,0,0,0,25,7,888.71,2
2131,11326,18-08-2024,1,0,5,816,0,167.7,4
2170,11327,09-10-2024,0,1,3,593,1,430.49,2
1406,11328,05-05-2024,1,0,2,289,0,892.25,4
2889,11329,13-04-2024,0,1,0,685,3,354.53,3
9934,11330,13-10-2024,1,1,2,272,4,435.68,1
7263,11331,06-01-2024,2,1,4,323,2,1814.56,4
9533,11332,30-07-2024,1,1,0,780,3,827.19,2
3314,11333,19-12-2024,0,1,5,292,2,1315.64,1
6389,11334,27-12-2024,1,0,2,710,2,821.53,1
9026,11335,18-09-2024,0,1,5,612,0,471.19,3
4167,11336,30-06-2024,0,1,4,751,2,1733.03,3
6913,11337,23-10-2024,1,0,2,453,6,784.23,3
7234,11338,06-01-2024,0,1,3,65,4,394.56,3
8489,11339,16-10-2024,1,0,3,423,1,754.48,4
9724,11340,10-03-2024,0,0,1,651,3,1264.8,2
6536,11341,25-09-2024,1,1,1,399,1,105.09,3
6242,11342,07-05-2024,1,0,3,557,1,754.53,3
8818,11343,01-10-2024,1,0,0,777,2,1009.6,2
7160,11344,08-08-2024,1,1,5,836,6,1843.56,2
4254,11345,05-12-2024,0,1,1,16,5,677.17,1
6670,11346,14-10-2024,0,1,3,473,7,708.29,2
5941,11347,29-11-2024,1,0,3,495,3,823.6,3
3058,11348,25-02-2024,1,1,1,179,2,1780.48,2
5642,11349,18-05-2024,1,0,3,439,1,548.25,1
6611,11350,08-06-2024,1,0,1,814,1,652.02,1
9133,11351,12-01-2024,1,0,5,247,2,1694.82,2
6223,11352,09-01-2024,1,0,0,547,0,629.17,2
2484,11353,15-01-2024,1,1,0,244,0,611.64,1
9887,11354,07-10-2024,0,0,4,710,4,194.33,1
6201,11355,12-06-2024,1,1,5,409,0,156.08,3
3583,11356,01-10-2024,0,1,1,861,3,1342.21,2
7789,11357,31-10-2024,0,0,5,16,7,446.32,3
4461,11358,14-01-2024,1,1,2,794,4,499,4
4330,11359,05-11-2024,0,1,0,404,3,765.4,4
8554,11360,23-03-2024,1,1,4,897,5,1677.35,1
8807,11361,27-05-2024,2,0,0,798,0,582.89,4
5714,11362,17-12-2024,2,0,3,253,2,1336.09,3
4356,11363,20-04-2024,1,1,3,687,7,643.08,3
8768,11364,09-12-2024,1,0,2,127,6,576.17,4
2559,11365,03-07-2024,0,0,4,246,4,321.4,2
7724,11366,05-01-2024,1,0,5,547,7,356.12,1
6255,11367,30-10-2024,1,0,5,49,3,364.32,4
8685,11368,17-01-2024,2,1,3,753,6,880.01,3
4784,11369,20-08-2024,1,0,5,355,6,1973.43,3
8487,11370,16-06-2024,1,0,4,262,5,967.56,3
1136,11371,21-02-2024,1,1,4,279,3,413.87,1
7823,11372,06-07-2024,1,1,2,194,4,370.74,4
1628,11373,12-05-2024,0,1,5,80,3,777.98,1
6780,11374,05-02-2024,1,1,3,261,3,611.97,3
2757,11375,21-07-2024,1,0,0,252,6,1492.07,3
9670,11376,17-01-2024,1,1,1,768,7,784.2,2
7923,11377,15-07-2024,2,0,4,876,7,976.95,1
1941,11378,23-03-2024,1,1,3,424,0,845.46,3
9027,11379,30-10-2024,1,1,4,877,5,431.43,4
3267,11380,12-12-2024,0,1,1,872,6,998.5,1
5910,11381,06-12-2024,0,0,4,196,7,995.11,1
1767,11382,08-12-2024,0,1,0,766,3,1053.32,2
1949,11383,06-02-2024,1,1,2,224,6,1562.91,1
3171,11384,05-07-2024,1,1,2,774,3,546.49,4
5809,11385,22-03-2024,1,1,5,777,5,1564.91,2
5885,11386,05-02-2024,1,0,4,511,4,106.2,1
8699,11387,23-05-2024,1,0,3,696,5,1366.64,2
2486,11388,05-06-2024,2,0,2,817,6,1943.55,2
7744,11389,18-04-2024,0,0,3,689,6,1455.99,2
1052,11390,11-02-2024,0,1,3,95,3,1449.11,2
3619,11391,29-05-2024,1,1,2,494,7,413.02,2
2574,11392,26-02-2024,1,0,1,5,6,788.7,1
2114,11393,15-01-2024,0,0,0,428,2,630.18,2
6260,11394,13-06-2024,0,0,2,649,7,546.89,2
9105,11395,25-01-2024,1,1,2,83,1,111.95,4
7002,11396,18-12-2024,0,1,0,71,0,781.31,3
8685,11397,02-11-2024,0,1,0,826,5,532.08,2
6322,11398,03-12-2024,0,1,4,412,3,1429.65,3
1483,11399,07-02-2024,0,1,3,788,2,1107.45,3
4113,11400,18-06-2024,1,1,4,489,2,879.36,4
8412,11401,27-10-2024,1,0,2,325,3,644.06,1
1397,11402,29-07-2024,0,1,4,77,3,714.06,4
1874,11403,21-04-2024,1,1,5,170,7,464.28,2
8503,11404,30-10-2024,1,0,0,843,3,608.97,1
1569,11405,22-04-2024,0,1,2,415,6,312.87,3
9634,11406,21-12-2024,1,1,3,258,6,1515.09,4
7826,11407,06-02-2024,0,0,1,881,4,93.91,4
6985,11408,14-09-2024,2,0,1,667,4,277.88,3
5826,11409,05-01-2024,1,1,4,409,5,855.28,3
1803,11410,29-11-2024,0,0,4,381,5,873.71,2
4730,11411,09-05-2024,2,1,5,773,4,376.06,3
8269,11412,08-01-2024,1,0,0,13,5,686.54,2
9133,11413,31-10-2024,0,1,0,516,2,1699.3,2
5022,11414,19-12-2024,0,1,4,499,4,240.55,4
8552,11415,01-12-2024,1,0,0,450,7,1198.22,4
7988,11416,26-06-2024,1,1,0,36,7,151.2,1
1518,11417,23-01-2024,1,0,1,643,2,759.59,2
6580,11418,24-03-2024,2,1,5,28,3,527.04,1
6544,11419,12-01-2024,2,1,3,855,3,1321.21,3
5885,11420,17-01-2024,0,1,3,152,1,222.4,2
7949,11421,27-02-2024,2,1,1,682,7,309.07,3
9004,11422,24-07-2024,0,1,4,615,7,261.89,3
5953,11423,06-10-2024,2,1,1,851,4,86.81,4
3883,11424,01-08-2024,0,0,5,436,0,528,4
9846,11425,15-03-2024,0,0,2,356,0,191.17,3
9671,11426,07-08-2024,1,0,3,699,7,538.71,3
7173,11427,25-03-2024,0,1,2,75,7,1071.51,4
6765,11428,17-06-2024,1,0,1,559,4,372.93,2
1937,11429,20-11-2024,0,1,1,113,2,704.46,4
4614,11430,19-02-2024,1,0,0,47,2,1555.81,3
2784,11431,15-11-2024,2,1,0,179,7,609.72,1
5633,11432,08-04-2024,1,0,4,549,6,1843.84,4
8435,11433,01-09-2024,1,1,3,684,5,608.74,4
3020,11434,05-04-2024,2,0,4,83,4,405.44,4
9969,11435,29-02-2024,0,1,0,261,4,424.65,4
2165,11436,13-06-2024,0,0,3,94,4,486.14,4
1884,11437,19-05-2024,0,1,5,196,1,761.01,2
9769,11438,04-07-2024,0,0,2,8,6,955.07,2
1902,11439,27-03-2024,0,1,3,801,7,1068.64,1
7615,11440,23-12-2024,1,1,2,669,3,429.83,3
7869,11441,02-09-2024,0,1,5,798,6,1468.97,4
3970,11442,02-11-2024,1,0,3,683,5,626.91,4
1579,11443,11-10-2024,1,0,3,39,2,716.45,2
3776,11444,21-09-2024,1,1,1,764,4,57.2,1
1616,11445,21-02-2024,1,1,2,580,3,1177.27,2
7049,11446,02-08-2024,0,1,2,387,1,374.84,2
8998,11447,23-11-2024,1,0,3,344,0,792.55,3
9972,11448,05-02-2024,1,1,2,374,6,448.65,2
8203,11449,17-06-2024,1,0,3,250,3,727.13,1
7970,11450,08-03-2024,1,1,2,690,5,1448.76,4
8933,11451,17-10-2024,1,0,3,371,7,1183.14,1
7928,11452,05-12-2024,0,1,3,626,7,1144.4,3
6853,11453,19-01-2024,0,0,5,531,7,553.23,1
9965,11454,19-10-2024,1,0,5,732,0,568.31,2
3902,11455,11-05-2024,1,0,3,782,2,939.05,1
4714,11456,17-12-2024,1,1,3,749,4,295.13,2
9155,11457,06-01-2024,1,1,3,502,0,223.87,1
3798,11458,10-03-2024,0,1,5,150,1,357.41,4
3688,11459,19-09-2024,2,1,2,754,4,422.97,2
2368,11460,11-10-2024,2,0,2,128,4,180.66,1
3479,11461,29-01-2024,0,1,1,140,0,601.82,2
6342,11462,28-02-2024,0,1,1,393,6,392.38,3
8976,11463,03-05-2024,1,1,5,260,7,258.11,1
2226,11464,13-01-2024,0,1,1,524,2,1128.5,4
7126,11465,12-10-2024,0,1,0,751,2,1776.74,4
7896,11466,01-09-2024,1,1,4,105,3,533.77,4
9060,11467,30-09-2024,1,0,2,320,6,1624.01,4
7749,11468,20-06-2024,0,1,3,268,6,268.66,2
2402,11469,21-08-2024,2,1,3,173,3,1260.1,4
5399,11470,28-07-2024,0,0,3,664,0,675.38,4
9569,11471,10-09-2024,0,0,0,765,5,1480.91,4
9174,11472,13-06-2024,0,1,1,625,6,1460.98,4
6514,11473,25-08-2024,2,1,0,19,1,679.11,1
9667,11474,23-08-2024,1,1,4,563,1,216.21,3
7011,11475,22-08-2024,0,1,0,611,4,266.31,1
1583,11476,14-11-2024,1,1,5,185,7,1192.67,2
9225,11477,07-05-2024,0,0,4,334,6,1817.65,1
2513,11478,16-11-2024,0,0,5,12,7,1044.33,3
4426,11479,11-01-2024,0,1,3,245,4,494.84,1
3142,11480,26-06-2024,1,0,5,557,1,290.61,1
7475,11481,10-06-2024,1,1,4,868,6,545.96,4
1269,11482,12-11-2024,1,1,5,357,0,840.64,1
6762,11483,17-01-2024,0,0,3,513,7,1052.07,1
8778,11484,20-03-2024,2,0,2,0,7,776.39,4
8088,11485,20-06-2024,2,1,1,799,7,255.87,2
3762,11486,24-10-2024,0,0,2,450,0,491.47,3
9071,11487,18-06-2024,1,0,5,438,5,418.96,3
4258,11488,21-08-2024,1,0,0,111,5,524.46,4
7119,11489,06-03-2024,2,1,2,727,7,231.47,3
5559,11490,10-12-2024,1,1,4,285,0,781.13,4
1608,11491,13-10-2024,0,0,4,228,7,1096.76,4
1026,11492,16-01-2024,0,1,1,550,1,122.15,2
2648,11493,14-09-2024,1,1,4,353,6,410.9,4
9410,11494,17-02-2024,1,1,1,666,5,1791.34,2
9584,11495,23-07-2024,0,0,1,324,6,1204.08,2
4690,11496,15-09-2024,1,0,1,723,3,444.52,1
9716,11497,03-12-2024,1,1,5,316,3,344.33,3
1445,11498,26-01-2024,1,0,1,201,7,929.88,3
9705,11499,14-04-2024,1,1,3,466,4,305.82,4
3078,11500,08-09-2024,1,1,1,516,1,224.83,1
1331,11501,05-04-2024,1,0,0,15,5,372.99,4
7820,11502,17-09-2024,0,1,3,628,7,930.72,1
4441,11503,07-03-2024,1,0,3,548,1,316.2,3
3630,11504,29-02-2024,1,1,5,497,6,1998.29,4
7836,11505,17-07-2024,2,0,1,103,2,1926.33,1
3997,11506,08-09-2024,0,1,4,677,7,522.85,1
7775,11507,15-03-2024,0,1,3,228,2,700.93,1
2757,11508,14-11-2024,1,1,1,887,7,649.12,3
1773,11509,13-11-2024,1,1,4,515,3,344.66,3
3923,11510,30-01-2024,1,1,2,475,4,467.09,2
6484,11511,21-04-2024,0,1,5,851,0,828.39,2
3024,11512,21-07-2024,1,1,0,159,0,248.42,2
2285,11513,28-06-2024,0,1,0,720,5,885.51,4
7741,11514,03-04-2024,1,0,5,813,3,873.86,4
5438,11515,12-07-2024,1,0,0,251,4,458.93,4
4882,11516,17-12-2024,1,0,5,152,1,665.11,2
3156,11517,22-04-2024,1,1,2,891,2,548.84,1
1159,11518,20-03-2024,0,1,1,300,2,1677.81,3
1478,11519,26-09-2024,1,0,5,48,3,1232.94,3
7132,11520,27-07-2024,2,0,1,794,4,160.74,1
1720,11521,09-09-2024,1,1,4,19,2,1526.24,2
3222,11522,23-08-2024,1,1,4,831,6,455.31,3
9197,11523,04-10-2024,1,1,4,174,2,1222.44,1
4095,11524,23-09-2024,1,1,5,666,2,1828.2,2
7701,11525,09-08-2024,0,1,1,325,3,327.67,4
4089,11526,14-06-2024,2,1,4,40,2,1866.13,1
9385,11527,16-06-2024,0,1,2,785,7,329.75,1
8395,11528,06-04-2024,0,1,4,630,4,82.51,2
5229,11529,12-06-2024,0,1,4,756,7,250.92,3
7158,11530,08-08-2024,1,1,3,843,0,582.26,1
4719,11531,18-09-2024,1,1,4,487,5,1403.73,4
9498,11532,09-10-2024,1,1,3,237,4,169.52,1
4225,11533,17-05-2024,0,1,5,379,2,615.08,1
8527,11534,24-09-2024,1,0,0,830,5,654.26,1
6546,11535,08-06-2024,0,1,0,68,6,1331.25,4
6792,11536,10-05-2024,1,1,1,22,5,1178.59,2
4163,11537,29-02-2024,0,0,2,231,6,896.09,1
8495,11538,07-04-2024,1,1,1,576,7,646.83,1
7715,11539,05-09-2024,0,0,3,464,4,250.4,2
8336,11540,19-03-2024,0,1,0,666,2,1394.22,3
8211,11541,29-01-2024,1,0,2,156,4,173.5,2
2418,11542,09-04-2024,2,0,2,346,4,52.64,2
8881,11543,27-12-2024,1,1,5,575,5,750.06,1
8575,11544,24-02-2024,1,0,0,7,2,724.08,2
3184,11545,22-02-2024,0,1,5,728,4,81.24,1
9833,11546,27-05-2024,1,0,1,720,4,300.48,3
5742,11547,19-05-2024,1,0,4,116,0,402.59,4
3896,11548,01-12-2024,1,0,1,486,5,1721.47,3
3010,11549,27-03-2024,1,0,3,510,4,196.86,3
4282,11550,01-06-2024,1,1,5,797,7,743.5,1
1337,11551,16-04-2024,2,1,0,389,6,1795.33,3
7215,11552,01-04-2024,0,1,4,123,1,753.51,2
7369,11553,27-04-2024,1,0,0,436,1,180.35,2
7009,11554,03-04-2024,1,0,4,191,4,172.88,4
5940,11555,19-09-2024,0,1,0,66,0,710.94,1
4264,11556,15-10-2024,0,0,4,679,5,579.3,3
7514,11557,05-03-2024,1,0,2,603,3,1043.52,3
8841,11558,30-06-2024,0,1,0,584,0,216.63,4
1788,11559,06-04-2024,1,1,1,593,0,523.35,2
4445,11560,12-11-2024,0,0,4,639,7,826.24,1
9958,11561,06-02-2024,0,1,1,283,5,264,1
8756,11562,29-05-2024,1,0,2,783,7,592.68,1
9948,11563,30-04-2024,0,0,4,387,1,345.82,4
2649,11564,12-05-2024,0,0,5,164,6,326.6,3
5184,11565,09-12-2024,1,1,0,770,5,1384.65,3
2173,11566,16-07-2024,1,0,2,585,1,569.49,4
8793,11567,18-05-2024,1,0,1,384,1,521.72,3
5668,11568,21-10-2024,1,0,0,375,6,1285.49,1
3191,11569,10-10-2024,1,1,5,876,7,647.28,2
1812,11570,22-02-2024,1,0,2,99,1,495.12,4
7637,11571,17-06-2024,0,0,2,834,0,708.06,2
